Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1738883038,800,,Aggregated,481.800000,196.600000,97,170,240,300,590,900,4600,38000,60000,61000,119000,277521,23133,97,971.1559003502604,0.9429390047444031,118561.06592400465,5007.727753935738
1738883039,800,,Aggregated,479.400000,202.200000,97,170,240,300,590,910,4600,38000,60000,61000,119000,278061,23395,97,971.5157156230937,0.9429390047444031,118561.06592400465,5003.990232359087
1738883040,800,,Aggregated,477.900000,203.100000,97,170,240,300,590,900,4700,38000,60000,61000,119000,278521,23567,97,972.6565136855218,0.9429390047444031,118561.06592400465,4999.377217516812
1738883041,800,,Aggregated,478.200000,211.500000,97,170,240,300,600,900,4700,38000,60000,61000,119000,279006,23736,97,973.1315948003293,0.9429390047444031,118561.06592400465,4996.526314846275
1738883042,800,,Aggregated,472.100000,195.500000,97,170,240,300,600,910,4700,38000,60000,61000,119000,279380,23915,97,975.2680183649375,0.9429390047444031,118561.06592400465,4993.005512205598
1738883043,800,,Aggregated,470.400000,191.200000,97,170,240,310,600,910,4700,38000,60000,61000,119000,279885,24190,97,975.5426271217705,0.9429390047444031,118561.06592400465,4987.490865891348
1738883044,800,,Aggregated,462.100000,185.800000,97,170,240,310,600,910,4700,39000,60000,61000,119000,280360,24389,97,976.2943722005839,0.9429390047444031,118561.06592400465,4983.748295049222
1738883045,800,,Aggregated,457.500000,192.600000,97,170,240,310,600,910,4700,39000,60000,61000,119000,280788,24536,97,976.3637737963811,0.9429390047444031,118561.06592400465,4983.318468025699
1738883046,800,,Aggregated,462.200000,194.900000,97,170,240,310,600,910,4700,39000,60000,61000,119000,281209,24599,97,977.6133025270133,0.9429390047444031,118561.06592400465,4982.179315029035
1738883047,800,,Aggregated,457.100000,197.100000,97,170,240,310,600,910,4700,39000,60000,61000,119000,281713,24974,97,978.2749132951899,0.9429390047444031,118561.06592400465,4974.112461973711
1738883048,800,,Aggregated,444.100000,185.000000,97,170,240,310,600,910,4700,39000,60000,61000,119000,282220,25257,97,978.0279580703454,0.9429390047444031,118561.06592400465,4969.501438594005
1738883049,800,,Aggregated,449.600000,192.600000,97,170,240,310,600,910,4700,39000,60000,61000,119000,282658,25471,97,978.6067539760696,0.9429390047444031,118561.06592400465,4966.556775325658
1738883050,800,,Aggregated,457.100000,204.800000,97,170,240,310,610,910,4700,39000,60000,61000,119000,283154,25633,97,979.8311280641982,0.9429390047444031,118561.06592400465,4963.680311773805
1738883051,800,,Aggregated,449.300000,204.100000,98,170,240,310,610,910,4700,39000,60000,61000,119000,283628,25769,98,980.3985412446862,0.9429390047444031,118561.06592400465,4961.998938750758
1738883052,800,,Aggregated,452.700000,202.500000,98,170,240,310,610,910,4800,39000,60000,61000,119000,284089,25979,98,980.9266021678308,0.9429390047444031,118561.06592400465,4956.986412708693
1738883053,800,,Aggregated,453.500000,204.600000,98,170,250,310,610,920,4700,39000,60000,61000,119000,284628,26279,98,981.4060380736998,0.9429390047444031,118561.06592400465,4952.275629945051
1738883054,800,,Aggregated,462.600000,204.100000,98,170,250,310,610,920,4700,39000,60000,61000,119000,285134,26582,98,981.26820267945,0.9429390047444031,118561.06592400465,4947.338774050096
1738883055,800,,Aggregated,455.600000,196.600000,98,170,250,310,610,920,4700,39000,60000,61000,119000,285620,26724,98,982.097849329725,0.9429390047444031,118561.06592400465,4945.507373433233
1738883056,800,,Aggregated,460.800000,208.700000,98,170,250,310,610,920,4700,39000,60000,61000,119000,286080,26981,98,982.5698355314563,0.9429390047444031,118561.06592400465,4942.511940715884
1738883057,800,,Aggregated,466.300000,211.300000,98,170,250,320,610,920,4700,39000,60000,61000,119000,286653,27291,98,982.3738321301482,0.9429390047444031,118561.06592400465,4935.595472574855
1738883058,800,,Aggregated,473.800000,224.600000,98,170,250,320,610,920,4700,39000,60000,61000,119000,287093,27455,98,982.9070231578494,0.9429390047444031,118561.06592400465,4934.666202241086
1738883059,800,,Aggregated,476.000000,228.100000,98,170,250,320,610,920,4700,39000,60000,61000,119000,287587,27656,98,983.3837431180227,0.9429390047444031,118561.06592400465,4932.297742943874
1738883060,800,,Aggregated,479.700000,219.000000,98,170,250,320,610,920,4700,39000,60000,61000,119000,288106,27937,98,983.9589161295066,0.9429390047444031,118561.06592400465,4926.236451167279
1738883061,800,,Aggregated,477.000000,211.300000,98,170,250,320,610,920,4700,39000,60000,61000,119000,288491,28192,98,984.1444362553375,0.9429390047444031,118561.06592400465,4922.416165495631
1738883062,800,,Aggregated,479.600000,218.100000,98,170,250,320,620,920,4700,39000,60000,61000,119000,289041,28436,98,985.5329758415284,0.9429390047444031,118561.06592400465,4918.485505516518
1738883063,800,,Aggregated,478.500000,228.800000,98,170,250,320,620,920,4700,39000,60000,61000,119000,289579,28734,98,986.0440795361794,0.9429390047444031,118561.06592400465,4913.2027909482385
1738883064,800,,Aggregated,472.100000,236.200000,98,170,250,320,620,920,4700,39000,60000,61000,119000,290031,28974,98,986.0613009131877,0.9429390047444031,118561.06592400465,4909.578665728836
1738883065,800,,Aggregated,485.400000,239.400000,98,170,250,320,620,920,4700,39000,60000,61000,119000,290610,29302,98,987.1476213781333,0.9429390047444031,118561.06592400465,4902.040414989161
1738883066,800,,Aggregated,483.400000,232.400000,98,170,250,320,620,910,4700,39000,60000,61000,119000,291065,29573,98,987.3082624368793,0.9429390047444031,118561.06592400465,4898.432776184014
1738883067,800,,Aggregated,483.400000,246.600000,98,180,250,320,620,910,4700,39000,60000,61000,119000,291504,29780,98,988.1696646513923,0.9429390047444031,118561.06592400465,4895.710213238926
1738883068,800,,Aggregated,492.700000,256.300000,98,180,250,320,620,910,4800,39000,60000,61000,119000,291976,29944,98,989.2210351476513,0.9429390047444031,118561.06592400465,4892.742591856865
1738883069,800,,Aggregated,481.800000,247.300000,99,180,250,320,620,910,4800,39000,60000,61000,119000,292478,30133,99,989.5929489151299,0.9429390047444031,118561.06592400465,4889.856112254597
1738883070,800,,Aggregated,472.600000,245.500000,99,180,250,320,620,910,4800,39000,60000,61000,119000,292891,30370,99,990.7038110895103,0.9429390047444031,118561.06592400465,4886.08448194038
1738883071,800,,Aggregated,480.100000,246.400000,99,180,250,330,620,910,4800,39000,60000,61000,119000,293419,30527,99,991.5715843976066,0.9429390047444031,118561.06592400465,4882.347503058766
1738883072,800,,Aggregated,473.400000,240.300000,99,180,250,330,620,910,4800,39000,60000,61000,119000,293875,30634,99,992.4471627312469,0.9429390047444031,118561.06592400465,4883.038652488302
1738883073,800,,Aggregated,471.000000,236.100000,99,180,250,330,630,920,4800,39000,60000,61000,119000,294411,30891,99,993.2150328583081,0.9429390047444031,118561.06592400465,4878.871217447718
1738883074,800,,Aggregated,482.500000,226.900000,99,180,250,330,620,920,4800,39000,60000,61000,119000,294884,31194,99,993.2255658223069,0.9429390047444031,118561.06592400465,4872.88254364428
1738883075,800,,Aggregated,471.200000,214.800000,99,180,260,330,620,910,4800,39000,60000,61000,119000,295377,31421,99,993.6900704520909,0.9429390047444031,118561.06592400465,4870.694627543783
1738883076,800,,Aggregated,473.900000,213.900000,99,180,260,330,620,910,4800,39000,60000,61000,119000,295809,31667,99,994.6320335298858,0.9429390047444031,118561.06592400465,4865.637407922004
1738883077,800,,Aggregated,472.700000,209.600000,99,180,260,330,630,920,4900,39000,60000,61000,119000,296193,31848,99,995.7471131277614,0.9429390047444031,118561.06592400465,4863.020979564
1738883078,800,,Aggregated,467.100000,206.600000,99,180,260,330,630,920,4900,39000,60000,61000,119000,296697,32009,99,996.4781224757055,0.9429390047444031,118561.06592400465,4859.565533187056
1738883080,800,,Aggregated,460.600000,203.500000,99,180,260,330,630,920,4900,39000,60000,61000,119000,297116,32186,99,997.1367914141872,0.9429390047444031,118561.06592400465,4857.44380645943
1738883081,800,,Aggregated,462.000000,203.300000,99,180,260,330,630,920,4900,39000,60000,61000,119000,297548,32443,99,997.4313808541492,0.9429390047444031,118561.06592400465,4853.707216986839
1738883082,800,,Aggregated,456.600000,201.000000,99,180,260,330,630,920,4900,39000,60000,61000,119000,297944,32663,99,998.344461173143,0.9429390047444031,118561.06592400465,4849.439928308675
1738883083,800,,Aggregated,456.400000,204.700000,99,180,260,330,630,920,4900,39000,60000,61000,119000,298351,32849,99,998.9361160125142,0.9429390047444031,118561.06592400465,4847.310241963325
1738883084,800,,Aggregated,444.100000,209.800000,100,180,260,330,630,920,4900,40000,60000,61000,119000,298610,32923,100.0,999.9944251616471,0.9429390047444031,118561.06592400465,4846.794839422659
1738883085,800,,Aggregated,438.700000,218.100000,100,180,260,330,640,930,4900,40000,60000,61000,119000,298971,33018,100.0,1002.1028897212221,0.9429390047444031,118561.06592400465,4845.880777734295
1738883086,800,,Aggregated,413.000000,199.500000,100,180,260,340,640,930,4900,40000,60000,61000,119000,299266,33112,100.0,1003.1840001783164,0.9429390047444031,118561.06592400465,4844.889820427312
1738883087,800,,Aggregated,400.000000,179.300000,100,180,260,340,640,940,4900,40000,60000,61000,119000,299624,33315,100.0,1004.1385274373672,0.9429390047444031,118561.06592400465,4842.022431447414
1738883088,800,,Aggregated,381.900000,166.100000,100,180,260,340,640,940,4900,40000,60000,61000,119000,300093,33594,100.0,1004.9869570911131,0.9429390047444031,118561.06592400465,4836.584102261632
1738883089,800,,Aggregated,371.500000,157.100000,100,180,260,340,640,940,5000,40000,60000,61000,119000,300531,33812,100.0,1006.1161006666948,0.9429390047444031,118561.06592400465,4833.230312347146
1738883090,800,,Aggregated,381.100000,168.400000,100,180,260,340,640,940,4900,40000,60000,61000,119000,300983,34035,100.0,1006.2839537183931,0.9429390047444031,118561.06592400465,4831.0637776884405
1738883091,800,,Aggregated,374.300000,175.900000,100,180,260,340,640,940,5000,40000,60000,61000,119000,301447,34184,100.0,1007.23805108164,0.9429390047444031,118561.06592400465,4828.032397071459
1738883092,800,,Aggregated,375.700000,180.900000,100,180,260,340,640,930,5000,40000,60000,61000,119000,301897,34448,100.0,1007.9450344540178,0.9429390047444031,118561.06592400465,4823.931016207514
1738883093,800,,Aggregated,380.300000,170.800000,100,180,260,340,640,930,5000,40000,60000,61000,119000,302369,34660,100.0,1008.4258446784025,0.9429390047444031,118561.06592400465,4819.854985134058
1738883094,800,,Aggregated,385.700000,173.200000,100,180,260,340,640,930,5000,40000,60000,61000,119000,302855,34926,100.0,1008.9854975439899,0.9429390047444031,118561.06592400465,4816.352617589276
1738883095,800,,Aggregated,397.700000,180.100000,100,180,260,340,650,930,5100,40000,60000,61000,119000,303338,35180,100.0,1010.2446377536338,0.9429390047444031,118561.06592400465,4812.1636755038935
1738883096,800,,Aggregated,409.600000,189.500000,100,180,260,350,650,930,5000,40000,60000,61000,119000,303778,35471,100.0,1010.2039066708272,0.9429390047444031,118561.06592400465,4807.387667968055
1738883097,800,,Aggregated,424.400000,208.900000,100,180,260,350,640,930,5000,40000,60000,61000,119000,304263,35749,100.0,1010.9809917914265,0.9429390047444031,118561.06592400465,4803.822699440944
1738883098,800,,Aggregated,443.500000,228.000000,100,180,260,350,640,930,5000,40000,60000,61000,119000,304800,36024,100.0,1011.4448380290455,0.9429390047444031,118561.06592400465,4799.2596653543305
1738883099,800,,Aggregated,452.800000,241.800000,100,180,270,350,640,930,5100,40000,60000,61000,119000,305125,36128,100.0,1012.3250933765621,0.9429390047444031,118561.06592400465,4798.60827529701
1738883100,800,,Aggregated,457.300000,237.700000,100,180,270,350,650,940,5100,40000,60000,61000,119000,305617,36259,100.0,1013.3373985929006,0.9429390047444031,118561.06592400465,4797.77600068059
1738883101,800,,Aggregated,459.000000,233.500000,100,180,270,350,650,940,5100,40000,60000,61000,119000,306069,36480,100.0,1014.7538292920624,0.9429390047444031,118561.06592400465,4793.39174173144
1738883102,800,,Aggregated,453.000000,220.800000,100,180,270,350,650,940,5100,40000,60000,61000,119000,306541,36704,100.0,1015.757073900624,0.9429390047444031,118561.06592400465,4788.983020215893
1738883103,800,,Aggregated,452.000000,222.300000,100,180,270,350,650,940,5100,40000,60000,61000,119000,306979,36961,100.0,1016.1634952193201,0.9429390047444031,118561.06592400465,4785.133911440196
1738883104,800,,Aggregated,454.500000,225.300000,100,180,270,350,650,940,5100,40000,60000,61000,119000,307487,37306,100.0,1016.492144526503,0.9429390047444031,118561.06592400465,4779.873041787132
1738883105,800,,Aggregated,450.100000,220.500000,100,180,270,350,650,940,5100,40000,60000,61000,119000,307950,37636,100.0,1016.4473770056413,0.9429390047444031,118561.06592400465,4774.722006819289
1738883106,800,,Aggregated,455.700000,233.100000,100,180,270,350,650,940,5100,40000,60000,61000,119000,308432,37868,100.0,1017.8269589207263,0.9429390047444031,118561.06592400465,4772.919855916377
1738883107,800,,Aggregated,455.900000,238.800000,100,180,270,350,650,940,5100,41000,60000,61000,119000,308971,38098,100.0,1018.4917234292318,0.9429390047444031,118561.06592400465,4768.891442886225
1738883108,800,,Aggregated,446.600000,233.300000,100,180,270,360,650,940,5200,41000,60000,61000,119000,309401,38354,100.0,1019.0982336373495,0.9429390047444031,118561.06592400465,4765.573146175998
1738883109,800,,Aggregated,457.800000,230.800000,100,180,270,360,650,930,5100,41000,60000,61000,119000,309940,38638,100.0,1019.462076615243,0.9429390047444031,118561.06592400465,4761.631861005356
1738883110,800,,Aggregated,455.600000,229.000000,100,180,270,360,650,930,5200,41000,60000,61000,119000,310457,38939,100.0,1020.1283459008986,0.9429390047444031,118561.06592400465,4756.279375243593
1738883111,800,,Aggregated,453.700000,234.300000,100,180,270,360,650,930,5200,41000,60000,61000,119000,310831,39053,100.0,1020.6843890827403,0.9429390047444031,118561.06592400465,4755.916958089766
1738883112,800,,Aggregated,472.400000,255.800000,100,180,270,360,650,940,5200,41000,60000,61000,119000,311347,39236,100.0,1022.1822943473086,0.9429390047444031,118561.06592400465,4753.658374739439
1738883113,800,,Aggregated,473.200000,259.900000,100,180,270,360,650,940,5200,41000,60000,61000,119000,311846,39508,100.0,1021.9317425322885,0.9429390047444031,118561.06592400465,4749.06475311532
1738883114,800,,Aggregated,466.100000,248.600000,100,180,270,360,650,940,5200,41000,60000,61000,119000,312330,39729,100.0,1022.0143787294934,0.9429390047444031,118561.06592400465,4744.5198860179935
1738883115,800,,Aggregated,468.400000,243.300000,100,180,270,360,650,940,5300,41000,60000,61000,119000,312790,39844,100.0,1024.019152854409,0.9429390047444031,118561.06592400465,4742.50580900924
1738883116,800,,Aggregated,471.000000,242.500000,100,180,270,360,650,940,5200,41000,60000,61000,119000,313287,40196,100.0,1023.8109098860069,0.9429390047444031,118561.06592400465,4737.244584039555
1738883117,800,,Aggregated,465.300000,226.800000,100,180,270,360,650,940,5200,41000,60000,61000,119000,313826,40492,100.0,1024.5810054072624,0.9429390047444031,118561.06592400465,4732.723792802381
1738883118,800,,Aggregated,475.800000,218.500000,100,180,280,360,650,940,5300,41000,60000,61000,119000,314232,40619,100.0,1025.122401556021,0.9429390047444031,118561.06592400465,4731.413067415158
1738883119,800,,Aggregated,472.300000,228.800000,100,180,280,360,650,940,5300,41000,60000,61000,119000,314718,40809,100.0,1026.1394061534054,0.9429390047444031,118561.06592400465,4729.839278338068
1738883120,800,,Aggregated,475.100000,231.400000,100,180,280,370,660,940,5300,41000,60000,61000,119000,315213,41100,100.0,1026.9651817458246,0.9429390047444031,118561.06592400465,4724.375914064458
1738883121,800,,Aggregated,472.000000,219.400000,100,180,280,370,650,940,5300,41000,60000,61000,119000,315629,41339,100.0,1027.3646852596935,0.9429390047444031,118561.06592400465,4720.829486517398
1738883122,800,,Aggregated,465.500000,208.000000,100,180,280,370,660,940,5300,41000,60000,61000,119000,316159,41566,100.0,1027.3962937740241,0.9429390047444031,118561.06592400465,4717.272872194054
1738883123,800,,Aggregated,468.000000,216.600000,100,180,280,370,660,940,5300,41000,60000,61000,119000,316675,41825,100.0,1027.988091790496,0.9429390047444031,118561.06592400465,4713.5691481803115
1738883124,800,,Aggregated,469.400000,225.900000,100,180,280,370,660,940,5300,41000,60000,61000,119000,317136,42010,100.0,1027.9660448687825,0.9429390047444031,118561.06592400465,4710.651187503153
1738883125,800,,Aggregated,472.500000,231.400000,100,180,280,370,660,940,5300,41000,60000,61000,119000,317656,42240,100.0,1028.664090182629,0.9429390047444031,118561.06592400465,4708.051678545345
1738883126,800,,Aggregated,476.400000,228.400000,100,190,280,370,660,940,5200,41000,60000,61000,119000,318162,42578,100.0,1028.426129237505,0.9429390047444031,118561.06592400465,4702.689104921392
1738883127,800,,Aggregated,477.700000,227.100000,100,190,280,370,660,940,5300,41000,60000,61000,119000,318608,42780,100.0,1029.531567112145,0.9429390047444031,118561.06592400465,4700.007005473811
1738883129,800,,Aggregated,480.400000,232.200000,100,190,280,370,650,940,5300,41000,60000,61000,119000,319141,43010,100.0,1029.9415417043308,0.9429390047444031,118561.06592400465,4697.427137221479
1738883130,800,,Aggregated,471.100000,226.200000,100,190,280,370,650,930,5300,41000,60000,61000,119000,319648,43226,100.0,1030.57360877438,0.9429390047444031,118561.06592400465,4694.426988437281
1738883131,800,,Aggregated,484.300000,236.300000,100,190,280,370,660,930,5400,41000,60000,61000,119000,320098,43337,100.0,1032.5722177238795,0.9429390047444031,118561.06592400465,4693.451058738261
1738883132,800,,Aggregated,485.300000,238.100000,100,190,280,370,660,940,5400,41000,60000,61000,119000,320594,43553,100.0,1032.5875931447754,0.9429390047444031,118561.06592400465,4691.602718703407
1738883133,800,,Aggregated,481.900000,220.300000,100,190,280,380,660,940,5400,41000,60000,61000,119000,321123,43827,100.0,1033.1244147599737,0.9429390047444031,118561.06592400465,4686.281898213457
1738883134,800,,Aggregated,482.900000,212.000000,100,190,280,380,660,940,5400,41000,60000,61000,119000,321617,44061,100.0,1033.8695245253668,0.9429390047444031,118561.06592400465,4681.98791108679
1738883135,800,,Aggregated,484.200000,218.800000,100,190,280,380,660,940,5400,41000,60000,61000,119000,322075,44235,100.0,1033.566231653878,0.9429390047444031,118561.06592400465,4680.848519754715
1738883136,800,,Aggregated,479.700000,217.100000,100,190,280,380,660,940,5400,41000,60000,61000,119000,322587,44453,100.0,1034.567944597265,0.9429390047444031,118561.06592400465,4677.519438167068
1738883137,800,,Aggregated,480.100000,216.700000,100,190,280,380,660,940,5400,41000,60000,61000,119000,323125,44771,100.0,1034.6664790900782,0.9429390047444031,118561.06592400465,4672.694378336557
1738883138,800,,Aggregated,478.700000,214.800000,100,190,280,380,660,940,5400,41000,60000,61000,119000,323587,44974,100.0,1035.1367751538487,0.9429390047444031,118561.06592400465,4669.184624227796
1738883139,800,,Aggregated,483.600000,213.500000,100,190,280,380,660,930,5400,41000,60000,61000,119000,324102,45225,100.0,1035.8916075145353,0.9429390047444031,118561.06592400465,4665.939441904092
1738883140,800,,Aggregated,484.600000,214.500000,100,190,290,380,660,930,5400,41000,60000,61000,119000,324631,45432,100.0,1036.3652661629355,0.9429390047444031,118561.06592400465,4663.457266866072
1738883141,800,,Aggregated,485.800000,218.400000,100,190,290,380,660,930,5400,42000,60000,61000,119000,325083,45674,100.0,1036.8168593615094,0.9429390047444031,118561.06592400465,4660.382496162519
1738883142,800,,Aggregated,486.400000,216.100000,100,190,290,380,660,930,5400,42000,60000,61000,119000,325600,45968,100.0,1037.179850647065,0.9429390047444031,118561.06592400465,4656.08210995086
1738883143,800,,Aggregated,483.100000,225.300000,100,190,290,380,660,930,5400,42000,60000,61000,119000,326128,46212,100.0,1037.264963760988,0.9429390047444031,118561.06592400465,4652.7063790904185
1738883144,800,,Aggregated,490.600000,235.900000,100,190,290,380,660,930,5400,42000,60000,61000,119000,326556,46408,100.0,1037.9304677651455,0.9429390047444031,118561.06592400465,4651.523735592058
1738883145,800,,Aggregated,491.100000,235.700000,100,190,290,380,660,930,5400,42000,60000,61000,119000,327109,46716,100.0,1038.3972590134772,0.9429390047444031,118561.06592400465,4647.0490906700825
1738883146,800,,Aggregated,485.500000,227.600000,100,190,290,380,660,930,5400,42000,60000,61000,119000,327603,46915,100.0,1039.1817283926189,0.9429390047444031,118561.06592400465,4644.822913709581
1738883147,800,,Aggregated,493.500000,241.000000,100,190,290,380,660,930,5500,42000,60000,61000,119000,328043,47119,100.0,1039.6378828682773,0.9429390047444031,118561.06592400465,4643.736555878345
1738883148,800,,Aggregated,496.300000,246.300000,100,190,290,390,660,930,5400,42000,60000,61000,119000,328583,47368,100.0,1039.7742616842147,0.9429390047444031,118561.06592400465,4640.017161569527
1738883149,800,,Aggregated,481.800000,228.500000,100,190,290,390,660,930,5400,42000,60000,61000,119000,329044,47588,100.0,1040.1247962843108,0.9429390047444031,118561.06592400465,4637.41808694278
1738883150,800,,Aggregated,489.700000,233.600000,100,190,290,390,660,930,5500,42000,60000,61000,119000,329493,47743,100.0,1041.16314625256,0.9429390047444031,118561.06592400465,4635.218405246849
1738883151,800,,Aggregated,484.600000,230.600000,100,190,290,390,660,930,5500,42000,60000,61000,119000,330003,47994,100.0,1042.1004324092628,0.9429390047444031,118561.06592400465,4632.17044087478
1738883152,800,,Aggregated,477.600000,230.300000,100,190,290,390,660,930,5500,42000,60000,61000,119000,330538,48374,100.0,1042.222209335418,0.9429390047444031,118561.06592400465,4626.267769515154
1738883153,800,,Aggregated,484.900000,225.900000,100,190,290,390,660,930,5400,42000,60000,61000,119000,331002,48633,100.0,1042.209887177381,0.9429390047444031,118561.06592400465,4623.759720485073
1738883154,800,,Aggregated,486.800000,236.800000,100,190,290,390,660,930,5400,42000,60000,61000,119000,331564,48998,100.0,1042.794454498668,0.9429390047444031,118561.06592400465,4618.2109879239
1738883155,800,,Aggregated,478.000000,232.200000,100,190,290,390,660,930,5400,42000,60000,61000,119000,332013,49244,100.0,1043.020570037844,0.9429390047444031,118561.06592400465,4615.675533789339
1738883156,800,,Aggregated,490.600000,253.800000,100,190,290,390,660,930,5400,42000,60000,61000,119000,332528,49368,100.0,1043.1189114222304,0.9429390047444031,118561.06592400465,4614.088563970553
1738883157,800,,Aggregated,491.900000,255.600000,100,190,290,390,660,930,5400,42000,60000,61000,119000,333025,49613,100.0,1043.4714307032918,0.9429390047444031,118561.06592400465,4611.45525711283
1738883158,800,,Aggregated,480.500000,244.200000,100,190,300,390,660,930,5400,42000,60000,61000,119000,333566,49926,100.0,1043.3874501273663,0.9429390047444031,118561.06592400465,4606.410131728054
1738883159,800,,Aggregated,491.200000,245.500000,100,190,300,390,660,930,5500,42000,60000,61000,119000,334061,50134,100.0,1044.5005177252528,0.9429390047444031,118561.06592400465,4603.722038789323
1738883160,800,,Aggregated,490.900000,246.300000,100,190,300,390,660,930,5500,42000,60000,61000,119000,334579,50430,100.0,1045.021264326598,0.9429390047444031,118561.06592400465,4600.758747560367
1738883161,800,,Aggregated,488.300000,253.400000,100,190,300,390,670,930,5500,42000,60000,61000,119000,335002,50539,100.0,1046.1793660406354,0.9429390047444031,118561.06592400465,4600.213064399615
1738883162,800,,Aggregated,496.500000,252.500000,100,190,300,390,670,930,5600,42000,60000,61000,119000,335421,50678,100.0,1047.5384829559182,0.9429390047444031,118561.06592400465,4599.770348308543
1738883163,800,,Aggregated,491.200000,259.100000,100,190,300,400,670,930,5600,42000,60000,61000,119000,335992,51001,100.0,1047.7768139486923,0.9429390047444031,118561.06592400465,4594.627229219744
1738883164,800,,Aggregated,477.400000,231.800000,100,190,300,400,670,930,5500,42000,60000,61000,119000,336486,51255,100.0,1047.5598599307607,0.9429390047444031,118561.06592400465,4592.200094506161
1738883165,800,,Aggregated,480.400000,228.100000,100,190,300,400,670,930,5600,42000,60000,61000,119000,336867,51372,100.0,1048.8516541008378,0.9429390047444031,118561.06592400465,4590.587908581131
1738883166,800,,Aggregated,482.200000,220.200000,100,190,300,400,670,930,5600,42000,60000,61000,119000,337391,51556,100.0,1049.2817824310305,0.9429390047444031,118561.06592400465,4589.115213505992
1738883167,800,,Aggregated,475.000000,214.600000,100,190,300,400,670,930,5600,43000,60000,61000,119000,337887,51865,100.0,1049.9093859485745,0.9429390047444031,118561.06592400465,4585.085990286693
1738883168,800,,Aggregated,473.300000,210.700000,100,190,300,400,670,930,5600,43000,60000,61000,119000,338304,52078,100.0,1050.3083672778923,0.9429390047444031,118561.06592400465,4580.8326032207715
1738883169,800,,Aggregated,472.300000,213.300000,100,190,300,400,670,940,5600,43000,60000,61000,119000,338689,52227,100.0,1051.3441730272943,0.9429390047444031,118561.06592400465,4580.0491896695785
1738883170,800,,Aggregated,467.000000,216.100000,100,190,300,400,670,940,5600,43000,60000,61000,119000,339130,52457,100.0,1051.9763080526623,0.9429390047444031,118561.06592400465,4577.466658803409
1738883171,800,,Aggregated,462.000000,206.600000,100,190,300,400,670,940,5600,43000,60000,61000,119000,339570,52606,100.0,1052.3479016646927,0.9429390047444031,118561.06592400465,4575.003831316076
1738883172,800,,Aggregated,448.000000,203.500000,100,190,300,400,670,940,5700,43000,60000,61000,119000,339987,52742,100.0,1053.633735821559,0.9429390047444031,118561.06592400465,4574.113745525564
1738883173,800,,Aggregated,447.300000,202.900000,100,190,300,400,670,940,5700,43000,60000,61000,119000,340519,52901,100.0,1054.2399934956536,0.9429390047444031,118561.06592400465,4572.29667948044
1738883175,800,,Aggregated,445.600000,200.500000,100,190,300,400,670,940,5700,43000,60000,61000,119000,341033,53216,100.0,1054.6039218737594,0.9429390047444031,118561.06592400465,4566.759873677914
1738883176,800,,Aggregated,442.000000,186.100000,100,190,300,400,670,940,5700,43000,60000,61000,119000,341487,53430,100.0,1055.2001689875892,0.9429390047444031,118561.06592400465,4564.0798419852
1738883177,800,,Aggregated,445.900000,191.600000,100,190,300,400,670,940,5700,43000,60000,61000,119000,341970,53664,100.0,1055.9700094327632,0.9429390047444031,118561.06592400465,4561.915127057929
1738883178,800,,Aggregated,451.300000,201.400000,100,190,300,410,670,940,5800,43000,60000,61000,119000,342472,53838,100.0,1056.7920882665553,0.9429390047444031,118561.06592400465,4559.04172311897
1738883179,800,,Aggregated,446.100000,204.300000,100,190,300,410,670,940,5800,43000,60000,61000,119000,342951,53998,100.0,1057.1659685562038,0.9429390047444031,118561.06592400465,4557.955678799595
1738883180,800,,Aggregated,449.400000,192.300000,100,190,300,410,680,940,5800,43000,60000,61000,119000,343426,54216,100.0,1058.1726023694728,0.9429390047444031,118561.06592400465,4556.376223698846
1738883181,800,,Aggregated,458.000000,188.400000,100,190,310,410,680,940,5800,43000,60000,61000,119000,344009,54672,100.0,1058.3249246300527,0.9429390047444031,118561.06592400465,4549.786241057646
1738883182,800,,Aggregated,463.700000,191.600000,100,190,310,410,680,940,5800,43000,60000,61000,119000,344449,54828,100.0,1058.6238121181843,0.9429390047444031,118561.06592400465,4549.653440712558
1738883183,800,,Aggregated,477.000000,216.900000,100,190,310,410,680,940,5800,43000,60000,61000,119000,344915,54916,100.0,1058.8979608552586,0.9429390047444031,118561.06592400465,4550.098792456112
1738883184,800,,Aggregated,479.500000,218.700000,100,190,310,410,680,940,5800,43000,60000,61000,119000,345447,55257,100.0,1058.6217124756688,0.9429390047444031,118561.06592400465,4545.77212423324
1738883185,800,,Aggregated,481.900000,215.200000,100,200,310,410,680,940,5800,43000,60000,61000,119000,345973,55560,100.0,1058.9338496595544,0.9429390047444031,118561.06592400465,4541.273538686545
1738883186,800,,Aggregated,482.300000,226.900000,100,200,310,410,680,940,5800,43000,60000,61000,119000,346442,55842,100.0,1059.0274686850642,0.9429390047444031,118561.06592400465,4538.552054889418
1738883187,800,,Aggregated,483.500000,227.100000,100,200,310,410,680,940,5800,43000,60000,61000,119000,346904,56014,100.0,1059.6126939064923,0.9429390047444031,118561.06592400465,4536.78884071674
